Unnamed: 0,kabupaten,tahun,temperature,temp_max,temp_min,rainfall,humidity,wind_speed,solar_radiation
4628,SUKABUMI,2023,24.05969863013699,28.332136986301368,20.88049315068493,4297.7,86.41369863013699,1.7142465753424658,18.53587671232877
4629,SUKABUMI,2024,24.560081967213115,28.44366120218579,21.62379781420765,7303.28,87.62956284153005,1.6483060109289618,17.543647540983606
4630,SUKABUMI,2025,24.106383561643835,27.6006301369863,21.47117808219178,6557.56,88.89249315068493,1.780958904109589,16.932616438356163
4719,SUMEDANG,2015,25.62361643835617,28.79005479452055,23.03265753424657,3166.3,91.1518082191781,0.1063835616438356,16.419671232876713
4720,SUMEDANG,2016,25.87357923497268,28.920273224043715,23.474699453551917,4635.58,91.764043715847,0.1069125683060109,17.82344262295082
4721,SUMEDANG,2017,25.618821917808223,28.694,23.191616438356167,3541.23,91.4971506849315,0.1094246575342465,17.653260273972602
4722,SUMEDANG,2018,25.54353424657534,28.67835616438356,23.061424657534246,3398.42,91.60528767123289,0.0992054794520548,17.348876712328767
4723,SUMEDANG,2019,25.77038356164384,29.00654794520548,23.139890410958905,3271.8,91.13542465753424,0.1043013698630137,17.576054794520548
4724,SUMEDANG,2020,25.77827868852459,28.845327868852458,23.326448087431693,4183.07,91.8771038251366,0.0904098360655737,17.31379781420765
4725,SUMEDANG,2021,25.61139726027397,28.820630136986303,23.047972602739726,4088.01,91.31556164383562,0.0993150684931506,17.56109589041096
4726,SUMEDANG,2022,25.602986301369864,28.727890410958903,23.106712328767124,3266.09,91.4475890410959,0.1064657534246575,17.490575342465753
4727,SUMEDANG,2023,25.98950684931507,29.052356164383564,23.536438356164386,3430.71,91.65205479452057,0.1041643835616438,17.51490410958904
4728,SUMEDANG,2024,26.26833333333333,29.1572131147541,23.90573770491803,3848.4,92.1477049180328,0.0935245901639344,17.052158469945354
4729,SUMEDANG,2025,25.82693150684932,28.92054794520548,23.3652602739726,3797.92,91.53427397260276,0.1033424657534246,17.25235616438356
5016,TASIKMALAYA,2015,23.652493150684933,27.454630136986303,20.97827397260274,5862.18,88.52298630136985,1.977780821917808,18.406027397260274
5017,TASIKMALAYA,2016,24.50792349726776,27.629453551912565,22.23068306010929,11854.52,89.65524590163935,1.7104644808743168,17.107814207650275
5018,TASIKMALAYA,2017,23.72950684931507,27.124219178082196,21.34695890410959,7841.0,89.7996712328767,2.1332054794520547,16.804109589041097
5019,TASIKMALAYA,2018,23.54813698630137,27.244246575342466,20.99041095890411,6705.32,88.81024657534248,2.155945205479452,17.91832876712329
5020,TASIKMALAYA,2019,23.66032876712329,27.593698630136988,20.92684931506849,6637.68,88.1538904109589,1.9913150684931509,18.645945205479453
5021,TASIKMALAYA,2020,24.29428961748633,27.5046174863388,22.07002732240437,11873.06,90.02259562841529,2.107650273224044,17.17065573770492
5022,TASIKMALAYA,2021,24.11331506849315,27.461972602739728,21.750876712328765,7599.28,89.56624657534246,1.9346575342465755,17.185561643835616
5023,TASIKMALAYA,2022,24.05561643835616,27.115232876712327,21.874,9261.8,90.33213698630138,1.9077534246575345,16.423479452054792
5024,TASIKMALAYA,2023,23.799479452054797,27.43301369863013,21.31117808219178,5607.66,89.26454794520548,2.110027397260274,17.842383561643835
5025,TASIKMALAYA,2024,24.47672131147541,27.90587431693989,22.107513661202187,8256.06,89.79890710382514,2.1082513661202187,17.371639344262295
5026,TASIKMALAYA,2025,24.30879452054794,27.358876712328765,22.152684931506847,8758.74,90.46057534246576,2.0833424657534247,16.789863013698632
